stvr,pval,animal,group,unit,pps,deaf_dur,SGN
0.211751565,0.042761981,I5,ED-US,I5_s26-3,160,363,13718
0.15532094,0.301448857,I5,ED-US,I5_s26-3,320,363,13718
0.247219245,0.023644763,I5,ED-US,I5_s26-3,640,363,13718
0.111576428,0.401929005,J6,ED-CS,J6_s06-2,20,221,10613.95
0.155568827,0.071621308,J6,ED-CS,J6_s06-2,40,221,10613.95
0.278880592,1.57E-05,J6,ED-CS,J6_s06-2,80,221,10613.95
0,1,J6,ED-CS,J6_s06-2,160,221,10613.95
0,1,J6,ED-CS,J6_s06-2,320,221,10613.95
0.148597811,0.131212754,J6,ED-CS,J6_s06-2,640,221,10613.95
0.115981559,0.225885799,J6,ED-CS,J6_s08-2,20,228,10613.95
0.125700203,0.147710525,J6,ED-CS,J6_s08-2,40,228,10613.95
0.173173124,0.009882134,J6,ED-CS,J6_s08-2,80,228,10613.95
0,1,J6,ED-CS,J6_s08-2,160,228,10613.95
0,1,J6,ED-CS,J6_s08-2,320,228,10613.95
0,1,J6,ED-CS,J6_s08-2,640,228,10613.95
0.053349374,0.973344259,J6,ED-CS,J6_s08-3,20,228,10613.95
0.118572928,0.323613564,J6,ED-CS,J6_s08-3,40,228,10613.95
0.302425928,0.000194112,J6,ED-CS,J6_s08-3,80,228,10613.95
0.189885728,0.01101171,J6,ED-CS,J6_s08-3,160,228,10613.95
0.254057869,0.000122238,J6,ED-CS,J6_s08-3,320,228,10613.95
0,1,J6,ED-CS,J6_s08-3,640,228,10613.95
0.33158785,0.000873537,J6,ED-CS,J6_s09-4,20,233,10613.95
0.389247378,2.95E-05,J6,ED-CS,J6_s09-4,40,233,10613.95
0.379826399,3.12E-06,J6,ED-CS,J6_s09-4,80,233,10613.95
0.334194088,0.000759614,J6,ED-CS,J6_s09-4,160,233,10613.95
0.209087475,0.144940149,J6,ED-CS,J6_s09-4,320,233,10613.95
0.040247175,0.996385635,J6,ED-CS,J6_s09-4,640,233,10613.95
0.124319596,0.157363052,J6,ED-CS,J6_s09-6,20,233,10613.95
0.101818506,0.382883226,J6,ED-CS,J6_s09-6,40,233,10613.95
0.524361949,1.68E-10,J6,ED-CS,J6_s09-6,80,233,10613.95
0.209327478,0.000700354,J6,ED-CS,J6_s09-6,160,233,10613.95
0.203848516,0.001076482,J6,ED-CS,J6_s09-6,320,233,10613.95
0.091633253,0.468698495,J6,ED-CS,J6_s09-6,640,233,10613.95
0.087523941,0.579399972,J6,ED-CS,J6_s10-2,20,235,10613.95
0.093345234,0.496791227,J6,ED-CS,J6_s10-2,40,235,10613.95
0.480870185,4.53E-09,J6,ED-CS,J6_s10-2,80,235,10613.95
0.11587294,0.226897288,J6,ED-CS,J6_s10-2,160,235,10613.95
0.027318589,0.999438318,J6,ED-CS,J6_s10-2,320,235,10613.95
0.091987877,0.464797722,J6,ED-CS,J6_s10-2,640,235,10613.95
0.092418525,0.509811914,J6,ED-CS,J6_s10-4,20,235,10613.95
0.065838125,0.856052376,J6,ED-CS,J6_s10-4,40,235,10613.95
0.045538916,0.980178126,J6,ED-CS,J6_s10-4,80,235,10613.95
0.140653349,0.070120748,J6,ED-CS,J6_s10-4,160,235,10613.95
0.092571412,0.507658755,J6,ED-CS,J6_s10-4,320,235,10613.95
0.256738623,0.000306772,J6,ED-CS,J6_s10-4,640,235,10613.95
0.190328869,0.002978702,J6,ED-CS,J6_s11-2,20,240,10613.95
0.206367153,0.000884541,J6,ED-CS,J6_s11-2,40,240,10613.95
0.140927636,0.069101237,J6,ED-CS,J6_s11-2,80,240,10613.95
0.164748353,0.017108474,J6,ED-CS,J6_s11-2,160,240,10613.95
0.306712244,7.36E-08,J6,ED-CS,J6_s11-2,320,240,10613.95
0.40343822,6.69E-09,J6,ED-CS,J6_s11-2,640,240,10613.95
0.099937884,0.407161594,J6,ED-CS,J6_s12-1,20,243,10613.95
0.179617581,0.006377472,J6,ED-CS,J6_s12-1,40,243,10613.95
0.3194082,1.82E-08,J6,ED-CS,J6_s12-1,80,243,10613.95
0.099003124,0.419471453,J6,ED-CS,J6_s12-1,160,243,10613.95
0.219932119,0.000296488,J6,ED-CS,J6_s12-1,320,243,10613.95
0.101679083,0.363837512,J6,ED-CS,J6_s12-1,640,243,10613.95
0.345891448,8.54E-10,J6,ED-CS,J6_s15-1,20,263,10613.95
0.404854195,4.47E-13,J6,ED-CS,J6_s15-1,40,263,10613.95
0.6314878,0,J6,ED-CS,J6_s15-1,80,263,10613.95
0.725826296,0,J6,ED-CS,J6_s15-1,160,263,10613.95
0.619493307,0,J6,ED-CS,J6_s15-1,320,263,10613.95
0.373314752,8.24E-08,J6,ED-CS,J6_s15-1,640,263,10613.95
0.17274554,0.010167926,J6,ED-CS,J6_s15-2,20,263,10613.95
0.138474695,0.078675585,J6,ED-CS,J6_s15-2,40,263,10613.95
0.411857461,1.70E-13,J6,ED-CS,J6_s15-2,80,263,10613.95
0.339687,1.78E-09,J6,ED-CS,J6_s15-2,160,263,10613.95
0.094918276,0.474880431,J6,ED-CS,J6_s15-2,320,263,10613.95
0.112987151,0.263136081,J6,ED-CS,J6_s15-2,640,263,10613.95
0.164706247,0.017154282,J6,ED-CS,J6_s18-6,20,277,10613.95
0.30925773,5.58E-08,J6,ED-CS,J6_s18-6,40,277,10613.95
0.546614999,2.71E-11,J6,ED-CS,J6_s18-6,80,277,10613.95
0.560731605,0,J6,ED-CS,J6_s18-6,160,277,10613.95
0.1044019,0.350695682,J6,ED-CS,J6_s18-6,320,277,10613.95
0.092475768,0.459451337,J6,ED-CS,J6_s18-6,640,277,10613.95
0.143722403,0.059406677,J6,ED-CS,J6_s19-1,20,284,10613.95
0.553472222,1.52E-11,J6,ED-CS,J6_s19-1,40,284,10613.95
0.252332388,1.73E-05,J6,ED-CS,J6_s19-1,80,284,10613.95
0.187792136,0.00358036,J6,ED-CS,J6_s19-1,160,284,10613.95
0.133126935,0.103395056,J6,ED-CS,J6_s19-1,320,284,10613.95
0.115516397,0.243438066,J6,ED-CS,J6_s19-1,640,284,10613.95
0.186033749,0.004061941,J6,ED-CS,J6_s19-2,20,284,10613.95
0.18612261,0.004036225,J6,ED-CS,J6_s19-2,40,284,10613.95
0.531019659,0,J6,ED-CS,J6_s19-2,80,284,10613.95
0.139582119,0.074224252,J6,ED-CS,J6_s19-2,160,284,10613.95
0.138574038,0.078267403,J6,ED-CS,J6_s19-2,320,284,10613.95
0.042598205,0.946890722,J6,ED-CS,J6_s19-2,640,284,10613.95
0.143486309,0.060178318,J6,ED-CS,J6_s19-3,20,284,10613.95
0.119542857,0.194429737,J6,ED-CS,J6_s19-3,40,284,10613.95
0.132282746,0.15528995,J6,ED-CS,J6_s19-3,80,284,10613.95
0.214844627,0.000449829,J6,ED-CS,J6_s19-3,160,284,10613.95
0.14815986,0.046398371,J6,ED-CS,J6_s19-3,320,284,10613.95
0.130063774,0.150194023,J6,ED-CS,J6_s19-3,640,284,10613.95
0.134193663,0.098016018,J6,ED-CS,J6_s19-4,20,284,10613.95
0.109061815,0.296446532,J6,ED-CS,J6_s19-4,40,284,10613.95
0.393784037,2.00E-12,J6,ED-CS,J6_s19-4,80,284,10613.95
0.128752541,0.127986466,J6,ED-CS,J6_s19-4,160,284,10613.95
0.326745427,7.96E-09,J6,ED-CS,J6_s19-4,320,284,10613.95
0.115448639,0.243952035,J6,ED-CS,J6_s19-4,640,284,10613.95
0.19045422,0.002951573,J6,ED-CS,J6_s21-2,20,291,10613.95
0.154742698,0.03165774,J6,ED-CS,J6_s21-2,40,291,10613.95
0.242788462,4.13E-05,J6,ED-CS,J6_s21-2,80,291,10613.95
0,1,J6,ED-CS,J6_s21-2,160,291,10613.95
0,1,J6,ED-CS,J6_s21-2,320,291,10613.95
0,1,J6,ED-CS,J6_s21-2,640,291,10613.95
0.172075022,0.044616836,J6,ED-CS,J6_s21-4,20,291,10613.95
0.156448203,0.730756469,J6,ED-CS,J6_s21-4,40,291,10613.95
0.176412289,0.58825397,J6,ED-CS,J6_s21-4,80,291,10613.95
0.252468609,0.136794456,J6,ED-CS,J6_s21-4,160,291,10613.95
0.15457898,0.743181772,J6,ED-CS,J6_s21-4,320,291,10613.95
0.166571265,0.584997143,J6,ED-CS,J6_s21-4,640,291,10613.95
0.131521739,0.158677138,J6,ED-CS,J6_s22-2,20,298,10613.95
0.234974354,0.510834428,J6,ED-CS,J6_s22-2,40,298,10613.95
0.217925517,0.613994578,J6,ED-CS,J6_s22-2,80,298,10613.95
0.100259604,0.994331744,J6,ED-CS,J6_s22-2,160,298,10613.95
0.13194523,0.965553027,J6,ED-CS,J6_s22-2,320,298,10613.95
0.154689535,0.832926458,J6,ED-CS,J6_s22-2,640,298,10613.95
0.465859664,1.11E-16,J6,ED-CS,J6_s23-3,20,299,10613.95
0.458952685,1.11E-16,J6,ED-CS,J6_s23-3,40,299,10613.95
0.604626575,0,J6,ED-CS,J6_s23-3,80,299,10613.95
0.611402265,0,J6,ED-CS,J6_s23-3,160,299,10613.95
0.3140158,3.31E-08,J6,ED-CS,J6_s23-3,320,299,10613.95
0.076594301,0.640920696,J6,ED-CS,J6_s23-3,640,299,10613.95
0.027382469,0.999428162,J6,ED-CS,J6_s23-4,20,299,10613.95
0.06646585,0.849768407,J6,ED-CS,J6_s23-4,40,299,10613.95
0.436516527,9.52E-08,J6,ED-CS,J6_s23-4,80,299,10613.95
0.401170132,7.40E-13,J6,ED-CS,J6_s23-4,160,299,10613.95
0.02038728,0.999945706,J6,ED-CS,J6_s23-4,320,299,10613.95
0.019212156,0.998604289,J6,ED-CS,J6_s23-4,640,299,10613.95
0.257456447,1.07E-05,J6,ED-CS,J6_s24-1,20,306,10613.95
0.261338772,7.42E-06,J6,ED-CS,J6_s24-1,40,306,10613.95
0.305735119,8.18E-08,J6,ED-CS,J6_s24-1,80,306,10613.95
0.761360314,0,J6,ED-CS,J6_s24-1,160,306,10613.95
0.474851579,0,J6,ED-CS,J6_s24-1,320,306,10613.95
0.522628726,5.04E-14,J6,ED-CS,J6_s24-1,640,306,10613.95
0.086198883,0.598304964,J6,ED-CS,J6_s24-2,20,306,10613.95
0.24323574,3.96E-05,J6,ED-CS,J6_s24-2,40,306,10613.95
0.54516347,3.06E-11,J6,ED-CS,J6_s24-2,80,306,10613.95
0.555402421,0,J6,ED-CS,J6_s24-2,160,306,10613.95
0.222110769,0.000247397,J6,ED-CS,J6_s24-2,320,306,10613.95
0.056221927,0.853939339,J6,ED-CS,J6_s24-2,640,306,10613.95
0.244215629,3.63E-05,J6,ED-CS,J6_s25-5,20,317,10613.95
0.336113348,2.71E-09,J6,ED-CS,J6_s25-5,40,317,10613.95
0.476876048,0,J6,ED-CS,J6_s25-5,80,317,10613.95
0.342810455,1.23E-09,J6,ED-CS,J6_s25-5,160,317,10613.95
0.346509436,7.94E-10,J6,ED-CS,J6_s25-5,320,317,10613.95
0.130084224,0.15008597,J6,ED-CS,J6_s25-5,640,317,10613.95
0.08869118,0.562737693,J6,ED-CS,J6_s26-1,20,319,10613.95
0.084221535,0.626405527,J6,ED-CS,J6_s26-1,40,319,10613.95
0.129843183,0.16635748,J6,ED-CS,J6_s26-1,80,319,10613.95
0.116925107,0.21722916,J6,ED-CS,J6_s26-1,160,319,10613.95
0.142383623,0.063896071,J6,ED-CS,J6_s26-1,320,319,10613.95
0.022796035,0.996732132,J6,ED-CS,J6_s26-1,640,319,10613.95
0.331265101,4.75E-09,J6,ED-CS,J6_s27-5,20,324,10613.95
0.648453157,0,J6,ED-CS,J6_s27-5,40,324,10613.95
0.784144909,0,J6,ED-CS,J6_s27-5,80,324,10613.95
0.160174057,0.022781425,J6,ED-CS,J6_s27-5,160,324,10613.95
0,1,J6,ED-CS,J6_s27-5,320,324,10613.95
0.120984456,0.204441569,J6,ED-CS,J6_s27-5,640,324,10613.95
0.094851546,0.4758044,J6,ED-CS,J6_s27-6,20,324,10613.95
0.283462289,0.000481608,J6,ED-CS,J6_s27-6,40,324,10613.95
0.207807504,0.000789836,J6,ED-CS,J6_s27-6,80,324,10613.95
0.148867144,0.044570756,J6,ED-CS,J6_s27-6,160,324,10613.95
0.160894202,0.021789236,J6,ED-CS,J6_s27-6,320,324,10613.95
0.156091836,0.055192589,J6,ED-CS,J6_s27-6,640,324,10613.95
0.1573563,0.027062752,J6,ED-CS,J6_s28-1,20,326,10613.95
0.21706601,0.00037535,J6,ED-CS,J6_s28-1,40,326,10613.95
0.266224384,4.65E-06,J6,ED-CS,J6_s28-1,80,326,10613.95
0.382702726,8.65E-12,J6,ED-CS,J6_s28-1,160,326,10613.95
0.089107901,0.556792806,J6,ED-CS,J6_s28-1,320,326,10613.95
0.192930707,0.010319248,J6,ED-CS,J6_s28-1,640,326,10613.95
0.143105888,0.061439599,J6,ED-CS,J6_s28-2,20,326,10613.95
0.146758649,0.050211157,J6,ED-CS,J6_s28-2,40,326,10613.95
0.354680316,2.96E-10,J6,ED-CS,J6_s28-2,80,326,10613.95
0.356110838,2.48E-10,J6,ED-CS,J6_s28-2,160,326,10613.95
0.09458802,0.479458343,J6,ED-CS,J6_s28-2,320,326,10613.95
0.118542435,0.22125384,J6,ED-CS,J6_s28-2,640,326,10613.95
0.185812227,0.004126716,J6,ED-CS,J6_s29-1,20,340,10613.95
0.204860812,0.000995031,J6,ED-CS,J6_s29-1,40,340,10613.95
0.346242943,8.19E-10,J6,ED-CS,J6_s29-1,80,340,10613.95
0.230568982,0.000120813,J6,ED-CS,J6_s29-1,160,340,10613.95
0.074599019,0.756657033,J6,ED-CS,J6_s29-1,320,340,10613.95
0.110881142,0.280340529,J6,ED-CS,J6_s29-1,640,340,10613.95
0.164369974,0.057790591,J6,ED-CS,J6_s29-2,20,340,10613.95
0.086586216,0.592782236,J6,ED-CS,J6_s29-2,40,340,10613.95
0.302520131,1.15E-07,J6,ED-CS,J6_s29-2,80,340,10613.95
0,1,J6,ED-CS,J6_s29-2,160,340,10613.95
0.063399589,0.879092264,J6,ED-CS,J6_s29-2,320,340,10613.95
0.07115056,0.70302857,J6,ED-CS,J6_s29-2,640,340,10613.95
0.134214235,0.097914561,J6,ED-CS,J6_s30-2,20,354,10613.95
0.161024024,0.064503112,J6,ED-CS,J6_s30-2,40,354,10613.95
0,1,J6,ED-CS,J6_s30-2,80,354,10613.95
0.113252113,0.252238979,J6,ED-CS,J6_s30-2,160,354,10613.95
0.099842513,0.408410438,J6,ED-CS,J6_s30-2,320,354,10613.95
0.044241421,0.938430042,J6,ED-CS,J6_s30-2,640,354,10613.95
0.123582263,0.162709734,J6,ED-CS,J6_s30-3,20,354,10613.95
0.14774292,0.047505835,J6,ED-CS,J6_s30-3,40,354,10613.95
0.08496144,0.615913498,J6,ED-CS,J6_s30-3,80,354,10613.95
0.365880809,7.41E-11,J6,ED-CS,J6_s30-3,160,354,10613.95
0.290514219,4.09E-07,J6,ED-CS,J6_s30-3,320,354,10613.95
0.189584342,0.012155344,J6,ED-CS,J6_s30-3,640,354,10613.95
0.089885765,0.545707816,J6,ED-CS,J6_s31-3,20,382,10613.95
0.080313837,0.681020288,J6,ED-CS,J6_s31-3,40,382,10613.95
0.09224963,0.512192686,J6,ED-CS,J6_s31-3,80,382,10613.95
0.137927666,0.080955055,J6,ED-CS,J6_s31-3,160,382,10613.95
0.06970245,0.815191333,J6,ED-CS,J6_s31-3,320,382,10613.95
0.157786972,0.051420562,J6,ED-CS,J6_s31-3,640,382,10613.95
0.120560849,0.214264425,J6,ED-CS,J6_s36-2,20,389,10613.95
0.098247159,0.429536125,J6,ED-CS,J6_s36-2,40,389,10613.95
0.104635635,0.3478544,J6,ED-CS,J6_s36-2,80,389,10613.95
0.062935709,0.883222752,J6,ED-CS,J6_s36-2,160,389,10613.95
0.086042227,0.600537406,J6,ED-CS,J6_s36-2,320,389,10613.95
0.105080831,0.33143458,J6,ED-CS,J6_s36-2,640,389,10613.95
0.141254377,0.067903067,J6,ED-CS,J6_s33-1,20,396,10613.95
0.18636618,0.00396651,J6,ED-CS,J6_s33-1,40,396,10613.95
0.128865108,0.127300516,J6,ED-CS,J6_s33-1,80,396,10613.95
0.201496056,0.001290757,J6,ED-CS,J6_s33-1,160,396,10613.95
0.256042057,1.22E-05,J6,ED-CS,J6_s33-1,320,396,10613.95
0.074865338,0.660840509,J6,ED-CS,J6_s33-1,640,396,10613.95
0.137869619,0.132172044,J6,ED-CS,J6_s33-4,20,396,10613.95
0.126245632,0.144024376,J6,ED-CS,J6_s33-4,40,396,10613.95
0.095589653,0.465614036,J6,ED-CS,J6_s33-4,80,396,10613.95
0.141442268,0.067222028,J6,ED-CS,J6_s33-4,160,396,10613.95
0.108550956,0.302139472,J6,ED-CS,J6_s33-4,320,396,10613.95
0.051067147,0.895089894,J6,ED-CS,J6_s33-4,640,396,10613.95
0.185183493,0.028229708,J6,ED-CS,J6_s34-2,20,403,10613.95
0.131830009,0.110253351,J6,ED-CS,J6_s34-2,40,403,10613.95
0.102617518,0.372778385,J6,ED-CS,J6_s34-2,80,403,10613.95
0.089809579,0.546792653,J6,ED-CS,J6_s34-2,160,403,10613.95
0.090845977,0.532056094,J6,ED-CS,J6_s34-2,320,403,10613.95
0.020216275,0.998196255,J6,ED-CS,J6_s34-2,640,403,10613.95
0.099231612,0.416448376,J6,ED-CS,J6_s34-3,20,403,10613.95
0.157916912,0.026157953,J6,ED-CS,J6_s34-3,40,403,10613.95
0.172086474,0.044599426,J6,ED-CS,J6_s34-3,80,403,10613.95
0.124853007,0.153578587,J6,ED-CS,J6_s34-3,160,403,10613.95
0.085682104,0.605666214,J6,ED-CS,J6_s34-3,320,403,10613.95
0.080441834,0.596297195,J6,ED-CS,J6_s34-3,640,403,10613.95
0.082077773,0.656568313,J6,ED-CS,J6_s35-2,20,407,10613.95
0.086934897,0.587807718,J6,ED-CS,J6_s35-2,40,407,10613.95
0.094230113,0.40396877,J6,ED-CS,J6_s35-2,80,407,10613.95
0.154332646,0.032437981,J6,ED-CS,J6_s35-2,160,407,10613.95
0.055142347,0.940216019,J6,ED-CS,J6_s35-2,320,407,10613.95
0.064184026,0.778213226,J6,ED-CS,J6_s35-2,640,407,10613.95
0.476742976,0,J7,ED-CS,J7_s01-1,20,192,21360
0.457715694,2.22E-16,J7,ED-CS,J7_s01-1,40,192,21360
0.376521866,3.78E-06,J7,ED-CS,J7_s01-1,80,192,21360
0.479873565,1.56E-10,J7,ED-CS,J7_s01-1,160,192,21360
0.068908892,0.823995854,J7,ED-CS,J7_s01-1,320,192,21360
0.102424462,0.356589781,J7,ED-CS,J7_s01-1,640,192,21360
0.237135925,6.82E-05,J7,ED-CS,J7_s02-1,20,198,21360
0.21247641,0.000544628,J7,ED-CS,J7_s02-1,40,198,21360
0.329321799,5.00E-05,J7,ED-CS,J7_s02-1,80,198,21360
0.128860869,0.127326298,J7,ED-CS,J7_s02-1,160,198,21360
0.218761739,0.000326565,J7,ED-CS,J7_s02-1,320,198,21360
0.182977669,0.016686566,J7,ED-CS,J7_s02-1,640,198,21360
0.121686543,0.177079701,J7,ED-CS,J7_s04-1,20,207,21360
0.134527693,0.096379189,J7,ED-CS,J7_s04-1,40,207,21360
0.161951909,0.062576597,J7,ED-CS,J7_s04-1,80,207,21360
0.145975259,0.05245816,J7,ED-CS,J7_s04-1,160,207,21360
0.175581597,0.008405257,J7,ED-CS,J7_s04-1,320,207,21360
0.19647082,0.008657371,J7,ED-CS,J7_s04-1,640,207,21360
0.092072878,0.514686558,J7,ED-CS,J7_s04-3,20,207,21360
0.072518013,0.782367455,J7,ED-CS,J7_s04-3,40,207,21360
0.296723082,0.000256175,J7,ED-CS,J7_s04-3,80,207,21360
0,1,J7,ED-CS,J7_s04-3,160,207,21360
0,1,J7,ED-CS,J7_s04-3,320,207,21360
0,1,J7,ED-CS,J7_s04-3,640,207,21360
0.81200732,0,J7,ED-CS,J7_s05-1,20,212,21360
0.755798335,0,J7,ED-CS,J7_s05-1,40,212,21360
0.984635234,0,J7,ED-CS,J7_s05-1,80,212,21360
0.833648679,0,J7,ED-CS,J7_s05-1,160,212,21360
0.44693324,9.99E-16,J7,ED-CS,J7_s05-1,320,212,21360
0,1,J7,ED-CS,J7_s05-1,640,212,21360
0.115453737,0.230830022,J7,ED-CS,J7_s05-3,20,212,21360
0.095933051,0.460896292,J7,ED-CS,J7_s05-3,40,212,21360
0.619595924,0,J7,ED-CS,J7_s05-3,80,212,21360
0.618383626,0,J7,ED-CS,J7_s05-3,160,212,21360
0.223911026,0.000212788,J7,ED-CS,J7_s05-3,320,212,21360
0.152469938,0.064064304,J7,ED-CS,J7_s05-3,640,212,21360
0.074226068,0.761347923,J7,ED-CS,J7_s09-4,20,228,21360
0.165463011,0.016347643,J7,ED-CS,J7_s09-4,40,228,21360
0.167730249,0.014132046,J7,ED-CS,J7_s09-4,80,228,21360
0.24362334,3.83E-05,J7,ED-CS,J7_s09-4,160,228,21360
0.162000243,0.020340608,J7,ED-CS,J7_s09-4,320,228,21360
0.263307881,0.000205167,J7,ED-CS,J7_s09-4,640,228,21360
0.620903077,0,J7,ED-CS,J7_s10-2,20,233,21360
0.619028861,0,J7,ED-CS,J7_s10-2,40,233,21360
0.778590099,0,J7,ED-CS,J7_s10-2,80,233,21360
0.82375872,0,J7,ED-CS,J7_s10-2,160,233,21360
0.659551526,0,J7,ED-CS,J7_s10-2,320,233,21360
0.580905424,0,J7,ED-CS,J7_s10-2,640,233,21360
0.133543863,0.10126492,J7,ED-CS,J7_s10-5,20,233,21360
0.242157442,4.37E-05,J7,ED-CS,J7_s10-5,40,233,21360
0.138539779,0.07840797,J7,ED-CS,J7_s10-5,80,233,21360
0.094920817,0.474845249,J7,ED-CS,J7_s10-5,160,233,21360
0.167940976,0.013940624,J7,ED-CS,J7_s10-5,320,233,21360
0.233226517,0.001218737,J7,ED-CS,J7_s10-5,640,233,21360
0,1,J7,ED-CS,J7_s13-1,20,247,21360
0.333656018,3.60E-09,J7,ED-CS,J7_s13-1,40,247,21360
0.367729239,5.88E-11,J7,ED-CS,J7_s13-1,80,247,21360
0.411445686,1.80E-13,J7,ED-CS,J7_s13-1,160,247,21360
0.144027131,0.058423178,J7,ED-CS,J7_s13-1,320,247,21360
0.109676391,0.290508452,J7,ED-CS,J7_s13-1,640,247,21360
0.364413341,8.91E-11,J7,ED-CS,J7_s13-3,20,247,21360
0.320328795,1.64E-08,J7,ED-CS,J7_s13-3,40,247,21360
0.732330999,0,J7,ED-CS,J7_s13-3,80,247,21360
0.659464088,0,J7,ED-CS,J7_s13-3,160,247,21360
0.435764037,5.55E-15,J7,ED-CS,J7_s13-3,320,247,21360
0.21409196,0.00348743,J7,ED-CS,J7_s13-3,640,247,21360
0.126346313,0.247614573,J7,ED-CS,J7_s14-6,20,249,21360
0.12756975,0.236804805,J7,ED-CS,J7_s14-6,40,249,21360
0.29274488,0.000310215,J7,ED-CS,J7_s14-6,80,249,21360
0,1,J7,ED-CS,J7_s14-6,160,249,21360
0,1,J7,ED-CS,J7_s14-6,320,249,21360
0.183329912,0.036999047,J7,ED-CS,J7_s14-6,640,249,21360
0.362544379,8.34E-06,J7,ED-CS,J7_s16-3,20,256,21360
0.191921276,0.022125978,J7,ED-CS,J7_s16-3,40,256,21360
0.178501376,0.00688763,J7,ED-CS,J7_s16-3,80,256,21360
0.460458428,1.11E-16,J7,ED-CS,J7_s16-3,160,256,21360
0.148971842,0.044305588,J7,ED-CS,J7_s16-3,320,256,21360
0.408881746,4.17E-09,J7,ED-CS,J7_s16-3,640,256,21360
0.105366447,0.77594253,J7,ED-CS,J7_s19-1,20,277,21360
0.203447046,0.014400806,J7,ED-CS,J7_s19-1,40,277,21360
0.226081669,0.022824369,J7,ED-CS,J7_s19-1,80,277,21360
0.125816407,0.579322692,J7,ED-CS,J7_s19-1,160,277,21360
0,1,J7,ED-CS,J7_s19-1,320,277,21360
0.051326816,0.975832657,J7,ED-CS,J7_s19-1,640,277,21360
0.500883338,0,J7,ED-CS,J7_s20-5,20,284,21360
0.837910424,0,J7,ED-CS,J7_s20-5,40,284,21360
0.89402745,0,J7,ED-CS,J7_s20-5,80,284,21360
0.958259804,0,J7,ED-CS,J7_s20-5,160,284,21360
0.514529653,0,J7,ED-CS,J7_s20-5,320,284,21360
0.356778894,3.05E-07,J7,ED-CS,J7_s20-5,640,284,21360
0.167469614,0.014372103,J7,ED-CS,J7_s22-2,20,291,21360
0,1,J7,ED-CS,J7_s22-2,40,291,21360
0,1,J7,ED-CS,J7_s22-2,80,291,21360
0.434236539,6.88E-15,J7,ED-CS,J7_s22-2,160,291,21360
0.245617706,3.20E-05,J7,ED-CS,J7_s22-2,320,291,21360
0.262533149,0.000215216,J7,ED-CS,J7_s22-2,640,291,21360
0.14761599,0.047847486,J7,ED-CS,J7_s26-3,20,311,21360
0.106739872,0.303809331,J7,ED-CS,J7_s26-3,40,311,21360
0.184399338,0.004562987,J7,ED-CS,J7_s26-3,80,311,21360
0,1,J7,ED-CS,J7_s26-3,160,311,21360
0,1,J7,ED-CS,J7_s26-3,320,311,21360
0.108513709,0.300544496,J7,ED-CS,J7_s26-3,640,311,21360
0.221704076,0.000255928,J8,ED-CS,J8_s04-1,20,198,22236.745
0.318215433,2.08E-08,J8,ED-CS,J8_s04-1,40,198,22236.745
0.334443603,3.29E-09,J8,ED-CS,J8_s04-1,80,198,22236.745
0.13717466,0.084182186,J8,ED-CS,J8_s04-1,160,198,22236.745
0,1,J8,ED-CS,J8_s04-1,320,198,22236.745
0,1,J8,ED-CS,J8_s04-1,640,198,22236.745
0.269246823,3.55E-05,J8,ED-CS,J8_s06-1,20,208,22236.745
0.362444234,4.82E-09,J8,ED-CS,J8_s06-1,40,208,22236.745
0.214447282,0.002269414,J8,ED-CS,J8_s06-1,80,208,22236.745
0.193901608,0.008616228,J8,ED-CS,J8_s06-1,160,208,22236.745
0.111538462,0.402376211,J8,ED-CS,J8_s06-1,320,208,22236.745
0.200539973,0.018144935,J8,ED-CS,J8_s06-1,640,208,22236.745
0.114147043,0.372175212,J8,ED-CS,J8_s09-1,20,221,22236.745
0.168228717,0.037681066,J8,ED-CS,J8_s09-1,40,221,22236.745
0.276287221,0.000672273,J8,ED-CS,J8_s09-1,80,221,22236.745
0.160724722,0.055535141,J8,ED-CS,J8_s09-1,160,221,22236.745
0.159387575,0.059379514,J8,ED-CS,J8_s09-1,320,221,22236.745
0.148672566,0.130890597,J8,ED-CS,J8_s09-1,640,221,22236.745
0.132674785,0.105745905,J8,ED-CS,J8_s13-3,20,242,22236.745
0.185418007,0.00424437,J8,ED-CS,J8_s13-3,40,242,22236.745
0.556247775,1.19E-11,J8,ED-CS,J8_s13-3,80,242,22236.745
0,1,J8,ED-CS,J8_s13-3,160,242,22236.745
0,1,J8,ED-CS,J8_s13-3,320,242,22236.745
0,1,J8,ED-CS,J8_s13-3,640,242,22236.745
0.585400437,0,J8,ED-CS,J8_s15-2,20,249,22236.745
0.654245675,0,J8,ED-CS,J8_s15-2,40,249,22236.745
0.732227748,0,J8,ED-CS,J8_s15-2,80,249,22236.745
0.515757549,0,J8,ED-CS,J8_s15-2,160,249,22236.745
0.394188596,1.90E-12,J8,ED-CS,J8_s15-2,320,249,22236.745
0.431585003,5.46E-10,J8,ED-CS,J8_s15-2,640,249,22236.745
0.231775469,0.000108876,J8,ED-CS,J8_s16-3,20,254,22236.745
0.127841814,0.133643162,J8,ED-CS,J8_s16-3,40,254,22236.745
0.162907588,0.019217404,J8,ED-CS,J8_s16-3,80,254,22236.745
0.050783015,0.962135745,J8,ED-CS,J8_s16-3,160,254,22236.745
0.087511072,0.579583701,J8,ED-CS,J8_s16-3,320,254,22236.745
0.064366552,0.776332461,J8,ED-CS,J8_s16-3,640,254,22236.745
